order_date,주간주문량,제품코드,년,월,주차,전주주문량,2주전주문량,3주전주문량,4주전주문량,2주이동평균,4주이동평균,4주이동표준편차
2024-01-14,12000.0,PRD-041,2024,1,2,24000.0,2500.0,4000.0,80000.0,18000.0,10625.0,9843.568120012857
2024-01-21,4000.0,PRD-041,2024,1,3,12000.0,24000.0,2500.0,4000.0,8000.0,10625.0,9843.568120012857
2023-06-11,80000.0,PRD-042,2023,6,23,0.0,0.0,0.0,0.0,80000.0,80000.0,0.0
2023-06-18,0.0,PRD-042,2023,6,24,80000.0,0.0,0.0,0.0,40000.0,40000.0,56568.5424949238
2023-06-25,16500.0,PRD-042,2023,6,25,0.0,80000.0,0.0,0.0,8250.0,32166.666666666668,42238.41063929055
2023-07-02,0.0,PRD-042,2023,7,26,16500.0,0.0,80000.0,0.0,8250.0,24125.0,38053.41640378693
2023-07-09,12500.0,PRD-042,2023,7,27,0.0,16500.0,0.0,80000.0,6250.0,7250.0,8529.36105461599
2023-07-16,4000.0,PRD-042,2023,7,28,12500.0,0.0,16500.0,0.0,8250.0,8250.0,7577.378614446205
2023-07-23,16000.0,PRD-042,2023,7,29,4000.0,12500.0,0.0,16500.0,10000.0,8125.0,7397.916373322064
2023-07-30,0.0,PRD-042,2023,7,30,16000.0,4000.0,12500.0,0.0,8000.0,8125.0,7397.916373322064
2023-08-06,0.0,PRD-042,2023,8,31,0.0,16000.0,4000.0,12500.0,0.0,5000.0,7571.877794400365
2023-08-13,32000.0,PRD-042,2023,8,32,0.0,0.0,16000.0,4000.0,16000.0,12000.0,15318.833724101409
2023-08-20,12000.0,PRD-042,2023,8,33,32000.0,0.0,0.0,16000.0,22000.0,11000.0,15099.6688705415
2023-08-27,12000.0,PRD-042,2023,8,34,12000.0,32000.0,0.0,0.0,12000.0,14000.0,13266.4991614216
2023-09-03,16000.0,PRD-042,2023,9,35,12000.0,12000.0,32000.0,0.0,14000.0,18000.0,9521.904571390467
2023-09-10,20000.0,PRD-042,2023,9,36,16000.0,12000.0,12000.0,32000.0,18000.0,15000.0,3829.708431025352
2023-09-17,0.0,PRD-042,2023,9,37,20000.0,16000.0,12000.0,12000.0,10000.0,12000.0,8640.987597877147
2023-09-24,16000.0,PRD-042,2023,9,38,0.0,20000.0,16000.0,12000.0,8000.0,13000.0,8869.42313043338
2023-10-01,0.0,PRD-042,2023,10,39,16000.0,0.0,20000.0,16000.0,8000.0,9000.0,10519.822558706333
2023-10-08,48000.0,PRD-042,2023,10,40,0.0,16000.0,0.0,20000.0,24000.0,16000.0,22627.41699796952
2023-10-15,500.0,PRD-042,2023,10,41,48000.0,0.0,16000.0,0.0,24250.0,16125.0,22510.645629716324
2023-10-22,16000.0,PRD-042,2023,10,42,500.0,48000.0,0.0,16000.0,8250.0,16125.0,22510.645629716324
2023-10-29,0.0,PRD-042,2023,10,43,16000.0,500.0,48000.0,0.0,8000.0,16125.0,22510.645629716324
2023-11-05,52000.0,PRD-042,2023,11,44,0.0,16000.0,500.0,48000.0,26000.0,17125.0,24407.56371837768
2023-11-12,0.0,PRD-042,2023,11,45,52000.0,0.0,16000.0,500.0,26000.0,17000.0,24522.098876999364
2023-11-19,0.0,PRD-042,2023,11,46,0.0,52000.0,0.0,16000.0,0.0,13000.0,26000.0
2023-11-26,16000.0,PRD-042,2023,11,47,0.0,0.0,52000.0,0.0,8000.0,17000.0,24522.098876999364
2023-12-03,32000.0,PRD-042,2023,12,48,16000.0,0.0,0.0,52000.0,24000.0,12000.0,15318.833724101409
2023-12-10,12000.0,PRD-042,2023,12,49,32000.0,16000.0,0.0,0.0,22000.0,15000.0,13216.151734399338
2023-12-17,0.0,PRD-042,2023,12,50,12000.0,32000.0,16000.0,0.0,6000.0,15000.0,13216.151734399338
2023-12-24,16000.0,PRD-042,2023,12,51,0.0,12000.0,32000.0,16000.0,8000.0,15000.0,13216.151734399338
2023-12-31,0.0,PRD-042,2023,12,52,16000.0,0.0,12000.0,32000.0,8000.0,7000.0,8246.21125123532
2024-01-07,64000.0,PRD-042,2024,1,1,0.0,16000.0,0.0,12000.0,32000.0,20000.0,30287.51117760146
2024-01-14,4000.0,PRD-042,2024,1,2,64000.0,0.0,16000.0,0.0,34000.0,21000.0,29461.83972531247
2024-01-21,0.0,PRD-042,2024,1,3,4000.0,64000.0,0.0,16000.0,2000.0,17000.0,31390.019645316144
2023-06-11,7500.0,PRD-043,2023,6,23,0.0,0.0,0.0,0.0,7500.0,7500.0,0.0
2023-06-18,2500.0,PRD-043,2023,6,24,7500.0,0.0,0.0,0.0,5000.0,5000.0,3535.5339059327375
2023-06-25,0.0,PRD-043,2023,6,25,2500.0,7500.0,0.0,0.0,1250.0,3333.3333333333335,3818.8130791298663
2023-07-02,0.0,PRD-043,2023,7,26,0.0,2500.0,7500.0,0.0,0.0,2500.0,3535.5339059327375
2023-07-09,10000.0,PRD-043,2023,7,27,0.0,0.0,2500.0,7500.0,5000.0,3125.0,4732.4236215002275
2023-07-16,5000.0,PRD-043,2023,7,28,10000.0,0.0,0.0,2500.0,7500.0,3750.0,4787.13553878169
2023-07-23,0.0,PRD-043,2023,7,29,5000.0,10000.0,0.0,0.0,2500.0,3750.0,4787.13553878169
2023-07-30,0.0,PRD-043,2023,7,30,0.0,5000.0,10000.0,0.0,0.0,3750.0,4787.13553878169
2023-08-06,0.0,PRD-043,2023,8,31,0.0,0.0,5000.0,10000.0,0.0,1250.0,2500.0
2023-08-13,17500.0,PRD-043,2023,8,32,0.0,0.0,0.0,5000.0,8750.0,4375.0,8750.0
2023-08-20,2500.0,PRD-043,2023,8,33,17500.0,0.0,0.0,0.0,10000.0,5000.0,8416.254115301732
2023-08-27,0.0,PRD-043,2023,8,34,2500.0,17500.0,0.0,0.0,1250.0,5000.0,8416.254115301732
2023-09-03,2500.0,PRD-043,2023,9,35,0.0,2500.0,17500.0,0.0,1250.0,5625.0,8003.905296791061
2023-09-10,17500.0,PRD-043,2023,9,36,2500.0,0.0,2500.0,17500.0,10000.0,5625.0,8003.905296791061
2023-09-17,35000.0,PRD-043,2023,9,37,17500.0,2500.0,0.0,2500.0,26250.0,13750.0,16137.430609197569
2023-09-24,0.0,PRD-043,2023,9,38,35000.0,17500.0,2500.0,0.0,17500.0,13750.0,16137.430609197569
2023-10-01,0.0,PRD-043,2023,10,39,0.0,35000.0,17500.0,2500.0,0.0,13125.0,16754.974385735917
2023-10-08,0.0,PRD-043,2023,10,40,0.0,0.0,35000.0,17500.0,0.0,8750.0,17500.0
2023-10-15,0.0,PRD-043,2023,10,41,0.0,0.0,0.0,35000.0,0.0,0.0,0.0
2023-10-22,0.0,PRD-043,2023,10,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-29,0.0,PRD-043,2023,10,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05,2500.0,PRD-043,2023,11,44,0.0,0.0,0.0,0.0,1250.0,625.0,1250.0
2023-11-12,0.0,PRD-043,2023,11,45,2500.0,0.0,0.0,0.0,1250.0,625.0,1250.0
2023-11-19,2500.0,PRD-043,2023,11,46,0.0,2500.0,0.0,0.0,1250.0,1250.0,1443.3756729740644
2023-11-26,0.0,PRD-043,2023,11,47,2500.0,0.0,2500.0,0.0,1250.0,1250.0,1443.3756729740644
2023-12-03,0.0,PRD-043,2023,12,48,0.0,2500.0,0.0,2500.0,0.0,625.0,1250.0
2023-12-10,10000.0,PRD-043,2023,12,49,0.0,0.0,2500.0,0.0,5000.0,3125.0,4732.4236215002275
2023-12-17,0.0,PRD-043,2023,12,50,10000.0,0.0,0.0,2500.0,5000.0,2500.0,5000.0
2023-12-24,0.0,PRD-043,2023,12,51,0.0,10000.0,0.0,0.0,0.0,2500.0,5000.0
2023-12-31,0.0,PRD-043,2023,12,52,0.0,0.0,10000.0,0.0,0.0,2500.0,5000.0
2024-01-07,2500.0,PRD-043,2024,1,1,0.0,0.0,0.0,10000.0,1250.0,625.0,1250.0
2024-01-14,0.0,PRD-043,2024,1,2,2500.0,0.0,0.0,0.0,1250.0,625.0,1250.0
2024-01-21,0.0,PRD-043,2024,1,3,0.0,2500.0,0.0,0.0,0.0,625.0,1250.0
2023-09-10,200.0,PRD-044,2023,9,36,0.0,0.0,0.0,0.0,200.0,200.0,0.0
2023-09-17,0.0,PRD-044,2023,9,37,200.0,0.0,0.0,0.0,100.0,100.0,141.4213562373095
2023-09-24,0.0,PRD-044,2023,9,38,0.0,200.0,0.0,0.0,0.0,66.66666666666667,115.47005383792515
2023-10-01,0.0,PRD-044,2023,10,39,0.0,0.0,200.0,0.0,0.0,50.0,99.99999999999999
2023-10-08,0.0,PRD-044,2023,10,40,0.0,0.0,0.0,200.0,0.0,0.0,0.0
2023-10-15,0.0,PRD-044,2023,10,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-22,0.0,PRD-044,2023,10,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-29,0.0,PRD-044,2023,10,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05,0.0,PRD-044,2023,11,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-12,0.0,PRD-044,2023,11,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-19,0.0,PRD-044,2023,11,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-26,0.0,PRD-044,2023,11,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-03,0.0,PRD-044,2023,12,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-10,0.0,PRD-044,2023,12,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17,0.0,PRD-044,2023,12,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-24,0.0,PRD-044,2023,12,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31,0.0,PRD-044,2023,12,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,0.0,PRD-045,2023,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,0.0,PRD-045,2023,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25,0.0,PRD-045,2023,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,0.0,PRD-045,2023,7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09,0.0,PRD-045,2023,7,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,2000.0,PRD-045,2023,7,28,0.0,0.0,0.0,0.0,1000.0,500.0,1000.0
2023-07-23,0.0,PRD-045,2023,7,29,2000.0,0.0,0.0,0.0,1000.0,500.0,1000.0
2023-07-30,0.0,PRD-045,2023,7,30,0.0,2000.0,0.0,0.0,0.0,500.0,1000.0
2023-08-06,0.0,PRD-045,2023,8,31,0.0,0.0,2000.0,0.0,0.0,500.0,1000.0
2023-08-13,0.0,PRD-045,2023,8,32,0.0,0.0,0.0,2000.0,0.0,0.0,0.0
2023-08-20,0.0,PRD-045,2023,8,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27,0.0,PRD-045,2023,8,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03,0.0,PRD-045,2023,9,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10,0.0,PRD-045,2023,9,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-17,0.0,PRD-045,2023,9,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-24,0.0,PRD-045,2023,9,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,PRD-045,2023,10,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08,2000.0,PRD-045,2023,10,40,0.0,0.0,0.0,0.0,1000.0,500.0,1000.0
2023-10-15,0.0,PRD-045,2023,10,41,2000.0,0.0,0.0,0.0,1000.0,500.0,1000.0
2023-10-22,0.0,PRD-045,2023,10,42,0.0,2000.0,0.0,0.0,0.0,500.0,1000.0
2023-10-29,0.0,PRD-045,2023,10,43,0.0,0.0,2000.0,0.0,0.0,500.0,1000.0
2023-11-05,2000.0,PRD-045,2023,11,44,0.0,0.0,0.0,2000.0,1000.0,500.0,1000.0
2023-11-12,0.0,PRD-045,2023,11,45,2000.0,0.0,0.0,0.0,1000.0,500.0,1000.0
2023-11-19,0.0,PRD-045,2023,11,46,0.0,2000.0,0.0,0.0,0.0,500.0,1000.0
2023-11-26,0.0,PRD-045,2023,11,47,0.0,0.0,2000.0,0.0,0.0,500.0,1000.0
2023-12-03,1750.0,PRD-045,2023,12,48,0.0,0.0,0.0,2000.0,875.0,437.5,875.0
2023-12-10,0.0,PRD-045,2023,12,49,1750.0,0.0,0.0,0.0,875.0,437.5,875.0
2023-12-17,0.0,PRD-045,2023,12,50,0.0,1750.0,0.0,0.0,0.0,437.5,875.0
2023-12-24,0.0,PRD-045,2023,12,51,0.0,0.0,1750.0,0.0,0.0,437.5,875.0
2023-12-31,0.0,PRD-045,2023,12,52,0.0,0.0,0.0,1750.0,0.0,0.0,0.0
2024-01-07,0.0,PRD-045,2024,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,0.0,PRD-045,2024,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,0.0,PRD-045,2024,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,200.0,PRD-046,2023,6,23,0.0,0.0,0.0,0.0,200.0,200.0,0.0
2023-06-18,0.0,PRD-046,2023,6,24,200.0,0.0,0.0,0.0,100.0,100.0,141.4213562373095
2023-06-25,0.0,PRD-046,2023,6,25,0.0,200.0,0.0,0.0,0.0,66.66666666666667,115.47005383792515
2023-07-02,0.0,PRD-046,2023,7,26,0.0,0.0,200.0,0.0,0.0,50.0,99.99999999999999
2023-07-09,0.0,PRD-046,2023,7,27,0.0,0.0,0.0,200.0,0.0,0.0,0.0
2023-07-16,0.0,PRD-046,2023,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23,0.0,PRD-046,2023,7,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,0.0,PRD-046,2023,7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,0.0,PRD-046,2023,8,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13,0.0,PRD-046,2023,8,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20,0.0,PRD-046,2023,8,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27,0.0,PRD-046,2023,8,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03,0.0,PRD-046,2023,9,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10,0.0,PRD-046,2023,9,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-17,0.0,PRD-046,2023,9,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-24,0.0,PRD-046,2023,9,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,PRD-046,2023,10,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-03,48000.0,UNCLASSIFIED,2023,12,48,0.0,0.0,0.0,0.0,48000.0,48000.0,0.0
2023-12-10,0.0,UNCLASSIFIED,2023,12,49,48000.0,0.0,0.0,0.0,24000.0,24000.0,33941.12549695428
2023-12-17,0.0,UNCLASSIFIED,2023,12,50,0.0,48000.0,0.0,0.0,0.0,16000.0,27712.812921102035
2023-12-24,0.0,UNCLASSIFIED,2023,12,51,0.0,0.0,48000.0,0.0,0.0,12000.0,24000.0
2023-12-31,0.0,UNCLASSIFIED,2023,12,52,0.0,0.0,0.0,48000.0,0.0,0.0,0.0
2024-01-07,960.0,UNCLASSIFIED,2024,1,1,0.0,0.0,0.0,0.0,480.0,240.0,480.0
2024-01-14,0.0,UNCLASSIFIED,2024,1,2,960.0,0.0,0.0,0.0,480.0,240.0,480.0
2024-01-21,0.0,UNCLASSIFIED,2024,1,3,0.0,960.0,0.0,0.0,0.0,240.0,480.0
